('AC04652-2022-11-02-233','A13-17','YfSpLRmwwS', 'SL')
('SL04652-2022-11-01-11859','S495-3','TEyStPxxDBndR', 'UB')
('SL22517-2022-11-02-12021','S501-21','GnokRaJCLBMcBA', 'MB')
('SL04652-2022-11-01-11992','S500-16','re', 'SU')
('AC12058-2022-11-01-12125','A674-11','iwbzGKlIyCGiA', 'SL')
('SL04652-2022-11-01-11995','S500-19','yBxELmfwj', 'UB')
('AC22517-2022-11-01-12128','A674-14','MAiIYmfxeSexscK', 'LB')
('AC12058-2022-11-01-12134','A675-2','tuy', 'LB')
('SL04652-2022-11-01-12004','S501-4','hNTXJRanhFEdEdl', 'LB')
('AC12058-2022-11-01-12139','A675-7','Prpj', 'LB')
('AC04652-2022-11-02-12137','A675-5','kSVDVKETdJuddEFS', 'SL')
('SL22517-2022-11-01-11948','S498-20','CZgEvWeARADPhG', 'LB')
('SL22517-2022-11-01-11949','S498-21','ZjNpmusb', 'MB')
('AC22517-2022-11-02-12116','A674-2','vgODufAgeIIDUa', 'LB')
('SL04652-2022-11-01-12030','S502-6','nDvsVXXCphrc', 'UB')
('SL22517-2022-11-02-12065','S503-17','OWcQFrdmA', 'LB')
('AC04652-2022-11-02-12157','A676-7','OOb', 'LB')
('SL04652-2022-11-02-12043','S502-19','gufDFc', 'UB')
('SL12058-2022-11-01-11923','S497-19','mmHFiWja', 'UB')
('AC04652-2022-11-02-12181','A677-13','ntiPUBaG', 'LB')
('SL22517-2022-11-01-12002','S501-2','yggNEUbYCYd', 'MB')
('SL04652-2022-11-01-12073','S504-1','XCsLLQBcBz', 'LB')
('AC22517-2022-11-02-12162','A676-12','swo', 'SU')
('SL04652-2022-11-01-12075','S504-3','LDgVbRgqZc', 'UB')
('AC22517-2022-11-02-12164','A676-14','NclYcybxU', 'LB')
('SL22517-2022-11-02-12099','S505-3','peInEaXFi', 'UB')
('AC04652-2022-11-01-12375','A688-9','eWfAOlgT', 'UB')
('SL22517-2022-11-02-12101','S505-5','gKYGZ', 'MB')
('SL04652-2022-11-02-12086','S504-14','dMinUPaTWNJ', 'UB')
('SL22517-2022-11-02-12109','S505-13','TWPaNvDUfomi', 'MB')
('AC04652-2022-11-02-12197','A678-11','LuiMDy', 'SL')
('AC12058-2022-11-01-12222','A679-18','FkZNok', 'SU')
('SL12058-2022-11-01-11963','S499-11','OcIt', 'UB')
('SL04652-2022-11-01-12088','S504-16','nYtpbeO', 'SU')
('SL22517-2022-11-01-12021','S501-21','OSZFJknq', 'MB')
('AC22517-2022-11-02-12186','A677-18','pg', 'SU')
('SL04652-2022-11-02-12112','S505-16','iqXWuYpYGGn', 'SU')
('SL04652-2022-11-01-12103','S505-7','WCHxHgWADhnujuX', 'SL')
('SL12058-2022-11-01-11989','S500-13','BkNh', 'MB')
('SL22517-2022-11-01-12051','S503-3','ojVBFySAIl', 'UB')
('SL04652-2022-11-01-12116','S505-20','oOvknjojdLlUvO', 'LB')
('AC04652-2022-11-01-12417','A690-15','OV', 'UB')
('AC04652-2022-11-01-12418','A690-16','OIwyFAV', 'UB')
('AC12058-2022-11-01-12267','A682-9','dYJhaxlZzAtfaE', 'UB')
('SL04652-2022-11-01-12123','S506-3','cdmWGAdAufRt', 'UB')
('AC04652-2022-11-02-12237','A680-15','nQCkZmzBQT', 'UB')
('AC22517-2022-11-02-12229','A680-7','hkxmyHfveFAI', 'LB')
('AC22517-2022-11-02-12231','A680-9','niRH', 'UB')
('SL04652-2022-11-01-12133','S506-13','l', 'MB')
('SL12058-2022-11-01-12008','S501-8','xEgBE', 'SU')
('SL12058-2022-11-01-12010','S501-10','hlAcQa', 'MB')
('SL04652-2022-11-02-12152','S507-8','ijQm', 'SU')
('SL22517-2022-11-01-12080','S504-8','ZbMjbaSI', 'SU')
('AC22517-2022-11-01-12263','A682-5','zQhthhKN', 'SL')
('AC22517-2022-11-02-12237','A680-15','JiISnlSI', 'UB')
('AC04652-2022-11-01-12447','A692-9','izKpTqh', 'UB')
('AC04652-2022-11-01-12448','A692-10','LyAuutSiX', 'UB')
('SL04652-2022-11-01-12144','S506-24','RPWgodeDvpzkBXoK', 'SU')
('SL04652-2022-11-01-12146','S507-2','QeYfCQnnfUWYm', 'MB')
('SL04652-2022-11-01-12147','S507-3','aWKgBQ', 'UB')
('AC04652-2022-11-01-12450','A692-12','OMjvYVySvKZ', 'SU')
('SL22517-2022-11-02-12175','S508-7','NGLopzvnVaLXjXJ', 'SL')
('AC12058-2022-11-01-12284','A683-8','nZbGIdWUmjI', 'LB')
('AC04652-2022-11-01-12457','A693-1','asarZWJMdO', 'LB')
('SL04652-2022-11-02-12174','S508-6','oKiWnQ', 'UB')
('AC22517-2022-11-01-12282','A683-6','gjsEXc', 'SU')
('AC04652-2022-11-01-12464','A693-8','WWehGEYQSnua', 'LB')
('SL22517-2022-11-02-12190','S508-22','njd', 'UB')
('SL12058-2022-11-01-12033','S502-9','dhySuFRsPNOwgSn', 'LB')
('AC22517-2022-11-02-12260','A682-2','svUhS', 'LB')
('SL22517-2022-11-01-12103','S505-7','HnmdsTDPE', 'SL')
('SL12058-2022-11-01-12036','S502-12','b', 'LB')
('AC22517-2022-11-02-12264','A682-6','ra', 'SU')
('SL04652-2022-11-01-12173','S508-5','QuC', 'MB')
('AC22517-2022-11-02-12278','A683-2','TzTyiFqfH', 'LB')
('AC22517-2022-11-01-12300','A684-6','NxknPGZcHUd', 'SU')
('SL22517-2022-11-02-12202','S509-10','bZwmLSg', 'MB')
('AC22517-2022-11-02-12281','A683-5','ysaTIjEgBQoZ', 'SL')
('AC12058-2022-11-01-12321','A685-9','fNiPqpQVAOv', 'UB')
('AC04652-2022-11-01-12490','A694-16','sICrTcAeCFC', 'UB')
('SL22517-2022-11-01-12126','S506-6','EC', 'UB')
('SL12058-2022-11-01-12061','S503-13','SMQTFKZJHyV', 'MB')
('SL12058-2022-11-01-12068','S503-20','SpKbDYiJc', 'LB')
('SL12058-2022-11-01-12069','S503-21','SjQUousOKs', 'MB')
('SL12058-2022-11-01-12070','S503-22','eGRlOwrs', 'UB')
('AC22517-2022-11-02-12296','A684-2','VuOoNYrnxxCpE', 'LB')
('SL22517-2022-11-02-12218','S510-2','hRPaWLzUYfVNau', 'MB')
('AC12058-2022-11-01-12337','A686-7','EvIXOzAahndJogL', 'LB')
('AC22517-2022-11-01-12315','A685-3','XLez', 'UB')
('SL12058-2022-11-01-12078','S504-6','NPHI', 'UB')
('AC22517-2022-11-02-12318','A685-6','AFgcXJzUmPw', 'SU')
('SL22517-2022-11-01-12161','S507-17','MKrS', 'LB')
('AC04652-2022-11-01-12535','A697-7','vcKqOuWwN', 'LB')
('AC04652-2022-11-02-12338','A686-8','ybjpY', 'LB')
('AC22517-2022-11-01-12351','A687-3','YuzXW', 'UB')
('SL04652-2022-11-01-12223','S510-7','LNiVZdgs', 'SL')
('SL04652-2022-11-02-12244','S511-4','iMrYj', 'LB')
('AC22517-2022-11-01-12368','A688-2','BHXGXhkpY', 'LB')
('SL04652-2022-11-02-12257','S511-17','PMqytXNaYJ', 'LB')
('AC22517-2022-11-01-12369','A688-3','CBeoJroMQ', 'UB')
('SL12058-2022-11-01-12110','S505-14','qgfIU', 'UB')
('AC12058-2022-11-01-12396','A689-12','mGYaG', 'SU')
('AC04652-2022-11-02-12376','A688-10','aycoZw', 'UB')
('SL12058-2022-11-01-12132','S506-12','OebvSThhwRpYOlCn', 'LB')
('SL04652-2022-11-01-12255','S511-15','qzBnmA', 'SL')
('SL04652-2022-11-02-12286','S512-22','kiHLQsCsSCVZc', 'UB')
('SL04652-2022-11-02-12289','S513-1','oaMkpKbMEG', 'LB')
('AC12058-2022-11-01-12406','A690-4','G', 'UB')
('AC04652-2022-11-02-12384','A688-18','aCfe', 'SU')
('AC04652-2022-11-01-12588','A700-6','mHDPHDNxaQtY', 'SU')
('SL12058-2022-11-01-12141','S506-21','f', 'MB')
('SL04652-2022-11-01-12264','S511-24','gV', 'SU')
('SL12058-2022-11-01-12144','S506-24','hPozCrMGIcmMoL', 'SU')
('SL04652-2022-11-01-12267','S512-3','FiQyWEH', 'UB')
('AC22517-2022-11-01-12410','A690-8','hGTAvGnVmYglkOH', 'LB')
('SL22517-2022-11-02-12293','S513-5','R', 'MB')
('AC22517-2022-11-01-12417','A690-15','fSdDIDjHygEQ', 'UB')
('AC04652-2022-11-01-12603','A701-3','yCpsdAVrVKDLwQAz', 'UB')
('SL22517-2022-11-01-12231','S510-15','vOKicEUf', 'SL')
('AC22517-2022-11-01-12421','A691-1','FWpwGZa', 'LB')
('SL04652-2022-11-01-12277','S512-13','rFyohMcCBNF', 'MB')
('SL12058-2022-11-01-12157','S507-13','dHzOzrvu', 'MB')
('AC04652-2022-11-01-12624','A702-6','dkOqcw', 'SU')
('SL04652-2022-11-01-12294','S513-6','pIZtjFSAl', 'UB')
('SL22517-2022-11-02-12318','S514-6','VSDmAAaQlcR', 'UB')
('AC22517-2022-11-02-12397','A689-13','PoZDu', 'LB')
('AC04652-2022-11-01-12627','A702-9','wjhqb', 'UB')
('SL22517-2022-11-01-12250','S511-10','hiRHYGogUydVX', 'MB')
('AC22517-2022-11-02-12399','A689-15','LgowEqLI', 'UB')
('AC12058-2022-11-01-12447','A692-9','Tn', 'UB')
('SL04652-2022-11-01-12298','S513-10','UIhwnRdvhYkTEB', 'MB')
('SL12058-2022-11-01-12180','S508-12','uANsMBbIAXzAYPBA', 'LB')
('AC12058-2022-11-01-12455','A692-17','MEhkBHGrEj', 'SL')
('SL04652-2022-11-02-12334','S514-22','qiInbMMEei', 'UB')
('SL04652-2022-11-02-12335','S514-23','zJuxAXdwhp', 'SL')
('AC12058-2022-11-01-12469','A693-13','BdUGbPqQSs', 'LB')
('AC04652-2022-11-02-12445','A692-7','mYUkIk', 'LB')
('SL22517-2022-11-02-12334','S514-22','k', 'UB')
('SL22517-2022-11-02-12336','S514-24','VvS', 'SU')
('SL22517-2022-11-02-12337','S515-1','VNEgtAWGlBWo', 'LB')
('SL22517-2022-11-02-12340','S515-4','evsCEqU', 'LB')
('SL04652-2022-11-01-12403','S517-19','WHUldHXDJw', 'UB')
('SL04652-2022-11-01-12410','S518-2','iliNr', 'MB')
('AC22517-2022-11-02-12495','A695-3','anpY', 'UB')
('SL04652-2022-11-01-12412','S518-4','oqklMbisLKJpxzD', 'LB')
('AC22517-2022-11-02-12497','A695-5','Y', 'SL')
('SL12058-2022-11-01-12274','S512-10','qASmXj', 'MB')
('SL22517-2022-11-02-12426','S518-18','sLAPcfS', 'MB')
('SL04652-2022-11-01-12415','S518-7','RklMkWKmqLO', 'SL')
('SL12058-2022-11-01-12275','S512-11','cAYFu', 'UB')
('AC22517-2022-11-01-12541','A697-13','dFIyXfoam', 'LB')
('SL22517-2022-11-01-12353','S515-17','KafpUo', 'LB')
('AC22517-2022-11-02-12504','A695-12','EwUvd', 'SU')
('AC12058-2022-11-01-12562','A698-16','hcCyvIql', 'UB')
('AC04652-2022-11-02-12562','A698-16','onO', 'UB')
('AC04652-2022-11-02-12563','A698-17','BkVTznGNwwsUPCQG', 'SL')
('AC04652-2022-11-02-12593','A700-11','VWIYxDzTjevGHhw', 'SL')
('AC12058-2022-11-01-12605','A701-5','BzHNBepe', 'SL')
('AC22517-2022-11-02-12551','A698-5','KAjQwflMKzTj', 'SL')
('SL04652-2022-11-01-12466','S520-10','qseZsdl', 'MB')
('AC22517-2022-11-01-12594','A700-12','aivVB', 'SU')
('SL22517-2022-11-02-12485','S521-5','ftCHDIsdi', 'MB')
('AC22517-2022-11-02-12556','A698-10','rYMz', 'UB')
('AC12058-2022-11-01-12616','A701-16','KSslbN', 'UB')
('SL04652-2022-11-02-12532','S523-4','UEvLnUtYgjwdDvOS', 'LB')
('SL04652-2022-11-01-12497','S521-17','YlRd', 'LB')
('SL12058-2022-11-01-12359','S515-23','VGqsVIE', 'SL')
('SL04652-2022-11-01-12498','S521-18','OCEKSr', 'MB')
('AC22517-2022-11-02-12599','A700-17','ta', 'SL')
('AC22517-2022-11-02-12600','A700-18','tWo', 'SU')
('SL22517-2022-11-02-12519','S522-15','hLtXmXfnnR', 'SL')
('AC04652-2022-11-02-12648','A703-12','jZnkD', 'SU')
('SL04652-2022-11-01-12505','S522-1','lqAxU', 'LB')
('SL04652-2022-11-01-12506','S522-2','FcANRudUV', 'MB')
('AC22517-2022-11-02-12609','A701-9','hxjXAhuJShCtlUh', 'UB')
('SL22517-2022-11-01-12454','S519-22','U', 'UB')
('SL04652-2022-11-02-12544','S523-16','y', 'SU')
('AC22517-2022-11-01-12672','A704-18','TcUPgeKiXl', 'SU')
('SL04652-2022-11-01-12524','S522-20','YHmB', 'LB')
('SL12058-2022-11-01-12392','S517-8','FrBILVwOMdRH', 'SU')
('AC04652-2022-11-02-12672','A704-18','pcNzKPzVxGADzQb', 'SU')
('AC04652-2022-11-02-12673','A705-1','YLCCQ', 'LB')
('AC12058-2022-11-01-12675','A705-3','xYSAxxnRixN', 'UB')
('SL04652-2022-11-01-12531','S523-3','DjbW', 'UB')
('AC22517-2022-11-01-12706','A706-16','CoyYkW', 'UB')
('SL12058-2022-11-01-12422','S518-14','LlCyhRlORuAGSk', 'UB')
('SL12058-2022-11-01-12423','S518-15','c', 'SL')
('SL12058-2022-11-01-12424','S518-16','roOmxZxt', 'SU')
('AC04652-2022-11-01-12879','A716-9','oGfq', 'UB')
('AC22517-2022-11-01-12721','A707-13','rpIEWyicV', 'LB')
('AC22517-2022-11-01-12722','A707-14','BtPTf', 'LB')
('SL04652-2022-11-02-12592','S525-16','lBZtQbPwye', 'SU')
('SL22517-2022-11-01-12518','S522-14','JZ', 'UB')
('SL12058-2022-11-01-12462','S520-6','wtuVjhTUp', 'UB')
('SL04652-2022-11-02-12619','S526-19','D', 'UB')
('SL04652-2022-11-01-12603','S526-3','Ypqsf', 'UB')
('SL04652-2022-11-01-12604','S526-4','wTQ', 'LB')
('SL22517-2022-11-01-12538','S523-10','KwWlJnqynUQqHkGP', 'MB')
('SL04652-2022-11-02-12623','S526-23','uUrAWE', 'SL')
('AC04652-2022-11-02-12723','A707-15','uiuURgFMukk', 'UB')
('SL12058-2022-11-01-12495','S521-15','PhLeBLg', 'SL')
('SL04652-2022-11-01-12639','S527-15','deEvhbjEbyMZBv', 'SL')
('SL04652-2022-11-01-12640','S527-16','VBucBLyVw', 'SU')
('SL12058-2022-11-01-12507','S522-3','E', 'UB')
('SL04652-2022-11-02-12679','S529-7','WK', 'SL')
('AC04652-2022-11-01-12957','A720-15','dLLxlFOrDNf', 'UB')
('AC22517-2022-11-01-12809','A712-11','XCFpSkGbgO', 'SL')
('SL22517-2022-11-01-12585','S525-9','yKQqpD', 'LB')
('SL04652-2022-11-02-12688','S529-16','KbcJCgCEKdWxvOQA', 'SU')
('SL22517-2022-11-01-12594','S525-18','F', 'MB')
('AC04652-2022-11-02-12790','A711-10','hIqkDmhDRuDZPqml', 'UB')
('AC04652-2022-11-01-13000','A723-4','WykRlBjOFLRMHt', 'UB')
('SL04652-2022-11-02-12739','S531-19','bFNOBpoRW', 'UB')
('SL22517-2022-11-01-12660','S528-12','zSSqhCXmUIiyb', 'LB')
('AC04652-2022-11-01-13031','A724-17','qODTTKuYnovmg', 'SL')
('AC04652-2022-11-01-13032','A724-18','ZSEbIAQzHqvwlgF', 'SU')
('AC04652-2022-11-02-12857','A715-5','HsbXyJAreHxkUj', 'SL')
('SL04652-2022-11-01-12727','S531-7','xI', 'SL')
('SL12058-2022-11-01-12584','S525-8','vxNpV', 'SU')
('AC04652-2022-11-02-12861','A715-9','UDEV', 'UB')
('SL04652-2022-11-01-12729','S531-9','KDCY', 'LB')
('SL22517-2022-11-02-12721','S531-1','fJLpnEUBJ', 'LB')
('SL04652-2022-11-01-12731','S531-11','SrVlT', 'UB')
('SL04652-2022-11-02-12754','S532-10','wzLz', 'MB')
('AC04652-2022-11-02-12865','A715-13','NZ', 'LB')
('SL22517-2022-11-01-12673','S529-1','zB', 'LB')
('AC12058-2022-11-01-12876','A716-6','hAA', 'SU')
('AC04652-2022-11-01-13041','A725-9','hNEqWVLA', 'UB')
('SL22517-2022-11-01-12676','S529-4','iomACvp', 'LB')
('SL12058-2022-11-01-12591','S525-15','LW', 'SL')
('AC04652-2022-11-02-12871','A716-1','Hh', 'LB')
('AC12058-2022-11-01-12882','A716-12','epRuIXjGc', 'SU')
('SL12058-2022-11-01-12593','S525-17','VgbZxOmDnOTTHB', 'LB')
('SL04652-2022-11-01-12877','S537-13','IBQI', 'MB')
('AC04652-2022-11-01-13204','A734-10','HFQovbtuame', 'UB')
('SL04652-2022-11-02-12912','S538-24','X', 'SU')
('SL22517-2022-11-01-12813','S534-21','HeNk', 'MB')
('AC22517-2022-11-01-13051','A726-1','TraCZAVezEcAe', 'LB')
('SL22517-2022-11-02-12884','S537-20','exOqySxxhJu', 'LB')
('AC22517-2022-11-02-13018','A724-4','H', 'UB')
('AC04652-2022-11-01-13244','A736-14','RiWNJoFpGRaENJRk', 'LB')
('AC04652-2022-11-02-13102','A728-16','oCzwJNRyPcvXl', 'UB')
('SL04652-2022-11-02-12963','S541-3','fGB', 'UB')
('SL04652-2022-11-02-12964','S541-4','JOPBjvf', 'LB')
('AC04652-2022-11-02-13105','A729-1','ZJxQmaORYhs', 'LB')
('SL04652-2022-11-02-12965','S541-5','atfCz', 'MB')
('AC22517-2022-11-02-13042','A725-10','DYOTdatYfd', 'UB')
('AC22517-2022-11-01-13116','A729-12','MFFXfxJPtXpgWeP', 'SU')
('SL12058-2022-11-01-12814','S534-22','ymBVgeyzocIY', 'UB')
('SL22517-2022-11-01-12877','S537-13','CZhmRDfcRsDpCWt', 'MB')
('SL22517-2022-11-01-12878','S537-14','VNXHFa', 'UB')
('SL04652-2022-11-01-12951','S540-15','dOFcpUVdYUAOOTe', 'SL')
('SL04652-2022-11-02-12967','S541-7','Ta', 'SL')
('AC12058-2022-11-01-13068','A726-18','RdWDQJnMydrYtbWc', 'SU')
('AC12058-2022-11-01-13069','A727-1','OpbXexMAm', 'LB')
('SL04652-2022-11-01-12953','S540-17','gpBalOOLxZaIjdjO', 'LB')
('SL04652-2022-11-01-12954','S540-18','PeNyMY', 'MB')
('SL22517-2022-11-02-12973','S541-13','nGv', 'MB')
('SL22517-2022-11-01-12909','S538-21','si', 'MB')
('SL22517-2022-11-01-12910','S538-22','TMVPY', 'UB')
('AC12058-2022-11-01-13104','A728-18','juyFccLIrJ', 'SU')
('SL04652-2022-11-02-13005','S542-21','AZsAhxVTjuEe', 'MB')
('SL22517-2022-11-02-12976','S541-16','kuDvyHzPXeHCpmyN', 'SU')
('AC04652-2022-11-01-13290','A739-6','poxvsPkijWVsVM', 'SU')
('AC22517-2022-11-01-13150','A731-10','Qo', 'UB')
('AC22517-2022-11-02-13070','A727-2','WezawkLlnYdXl', 'LB')
('SL04652-2022-11-01-12994','S542-10','h', 'MB')
('SL22517-2022-11-02-12986','S542-2','Yj', 'MB')
('SL04652-2022-11-01-12998','S542-14','JumMxl', 'UB')
('SL22517-2022-11-01-12924','S539-12','CUfLeaBfM', 'LB')
('SL22517-2022-11-02-12992','S542-8','wdi', 'SU')
('AC04652-2022-11-01-13361','A743-5','OaXUvAE', 'SL')
('AC12058-2022-11-01-13166','A732-8','iNzfjOZuQiJIPvR', 'LB')
('SL22517-2022-11-01-12973','S541-13','C', 'MB')
('SL04652-2022-11-01-13046','S544-14','rovCxRvUk', 'UB')
('SL22517-2022-11-02-13062','S545-6','iMO', 'UB')
('SL12058-2022-11-01-12910','S538-22','uwIyFn', 'UB')
('AC04652-2022-11-01-13383','A744-9','VtLhazVRGdn', 'UB')
('AC22517-2022-11-01-13221','A735-9','MxcqFRS', 'UB')
('AC22517-2022-11-02-13161','A732-3','wu', 'UB')
('AC04652-2022-11-01-13389','A744-15','ZC', 'UB')
('SL12058-2022-11-01-12914','S539-2','YOcZQoowCzyf', 'MB')
('SL04652-2022-11-01-13080','S545-24','qCZNNKFQXHCKpeI', 'SU')
('AC04652-2022-11-01-13399','A745-7','wwDjXKAnW', 'LB')
('SL04652-2022-11-01-13133','S548-5','oYGaPIghTR', 'MB')
('AC04652-2022-11-02-13270','A738-4','sZftXEA', 'UB')
('SL04652-2022-11-02-13133','S548-5','mjNiMI', 'MB')
('SL04652-2022-11-02-13134','S548-6','CHI', 'UB')
('AC04652-2022-11-01-13461','A748-15','HUnEmBNBKzewHlSO', 'UB')
('AC04652-2022-11-01-13462','A748-16','W', 'UB')
('AC04652-2022-11-02-13280','A738-14','TQY', 'LB')
('AC12058-2022-11-01-13250','A737-2','i', 'LB')
('AC12058-2022-11-01-13251','A737-3','uISqZDkvoG', 'UB')
('AC12058-2022-11-01-13252','A737-4','dxrSeButoNDtG', 'UB')
('AC04652-2022-11-01-13469','A749-5','vFu', 'SL')
('AC04652-2022-11-01-13471','A749-7','WMFSArTOx', 'LB')
('AC22517-2022-11-02-13241','A736-11','pradKmt', 'SL')
('SL12058-2022-11-01-12971','S541-11','ayCRtxkyXMHKzOtb', 'UB')
('AC12058-2022-11-01-13258','A737-10','TnHFoRg', 'UB')
('SL04652-2022-11-02-13154','S549-2','rSoFwKtihixh', 'MB')
('SL22517-2022-11-02-13158','S549-6','YRlEeOomRNgIUFmq', 'UB')
('SL12058-2022-11-01-12982','S541-22','ufzOf', 'UB')
('AC22517-2022-11-02-13257','A737-9','urYjmQiYWHBPNPsQ', 'UB')
('SL22517-2022-11-02-13163','S549-11','YhWicfbxtqZMVs', 'UB')
('SL22517-2022-11-02-13212','S551-12','fgTrPSPq', 'LB')
('AC22517-2022-11-02-13299','A739-15','HTmUezhH', 'UB')
('SL04652-2022-11-01-13234','S552-10','kQYqoICSUpaLV', 'MB')
('AC04652-2022-11-02-13356','A742-18','CuScwiaBYhIqbvou', 'SU')
('AC12058-2022-11-01-13321','A74
