('AC22517-2022-11-02-18','A1-18','fjTg', 'SU')
('AC22517-2022-11-02-5266','A293-10','rGqkZLVAdUqD', 'UB')
('SL04652-2022-11-01-5234','S219-2','lirZTfisfiHdvj', 'MB')
('SL04652-2022-11-02-5186','S217-2','NCtIFyDwounuztDG', 'MB')
('AC04652-2022-11-02-5160','A287-12','zLVKwcGz', 'SU')
('AC22517-2022-11-02-5279','A294-5','XGlGqyQYoQLj', 'SL')
('AC22517-2022-11-02-5280','A294-6','ZfEOObM', 'SU')
('SL04652-2022-11-02-5187','S217-3','IhdrzWj', 'UB')
('AC22517-2022-11-01-5070','A282-12','DwuRPDFXqTN', 'SU')
('AC22517-2022-11-01-5071','A282-13','pbwdT', 'LB')
('SL12058-2022-11-01-5185','S217-1','RSQd', 'LB')
('SL22517-2022-11-01-5215','S218-7','PlYCTOtRyoU', 'SL')
('AC04652-2022-11-01-5225','A291-5','zepkmWcKoRuHSSy', 'SL')
('AC22517-2022-11-01-5078','A283-2','DDsaRZgyMhBukM', 'LB')
('SL22517-2022-11-02-5303','S221-23','rOVRrrM', 'SL')
('SL04652-2022-11-01-5252','S219-20','ITuHTfxNYWjNuh', 'LB')
('SL22517-2022-11-01-5225','S218-17','HzzGpT', 'LB')
('AC22517-2022-11-01-5091','A283-15','aJhvCyzgimRVrvF', 'UB')
('AC22517-2022-11-02-5297','A295-5','oizOnmGdvrq', 'SL')
('SL04652-2022-11-01-5274','S220-18','DcHfOiVFIm', 'MB')
('AC04652-2022-11-01-5255','A292-17','HivEiDSrN', 'SL')
('SL12058-2022-11-01-5217','S218-9','d', 'LB')
('SL22517-2022-11-01-5241','S219-9','IwcWjgzf', 'LB')
('AC12058-2022-11-01-5239','A292-1','IsDnJgaPgWNOXQt', 'LB')
('AC22517-2022-11-02-5317','A296-7','nGXRBteTDrZ', 'LB')
('AC04652-2022-11-02-5183','A288-17','iUQihiOYXmdRpd', 'SL')
('SL22517-2022-11-01-5243','S219-11','Aka', 'UB')
('AC22517-2022-11-01-5112','A284-18','Z', 'SU')
('SL04652-2022-11-02-5215','S218-7','YjfT', 'SL')
('AC22517-2022-11-01-5114','A285-2','MudlgD', 'LB')
('SL22517-2022-11-01-5246','S219-14','RuXHaSXCPXAWk', 'UB')
('AC22517-2022-11-02-5325','A296-15','AWUB', 'UB')
('SL04652-2022-11-02-5219','S218-11','dNrVsYLLLbMIlS', 'UB')
('SL22517-2022-11-01-5248','S219-16','XcYArqSwd', 'SU')
('SL12058-2022-11-01-5231','S218-23','RvxFrb', 'SL')
('AC22517-2022-11-01-5119','A285-7','X', 'LB')
('SL12058-2022-11-01-5234','S219-2','JEkkpgglsuSfr', 'MB')
('AC04652-2022-11-02-5190','A289-6','I', 'SU')
('AC22517-2022-11-01-5122','A285-10','lgULOKsPgGIbyi', 'UB')
('AC22517-2022-11-01-5123','A285-11','RuwGyMGUqxcn', 'SL')
('SL22517-2022-11-01-5251','S219-19','CaYRuRpCjUlKck', 'UB')
('AC12058-2022-11-01-5258','A293-2','hs', 'LB')
('SL04652-2022-11-01-5290','S221-10','BHvJYRwIvOsM', 'MB')
('AC22517-2022-11-01-5127','A285-15','kKgknitF', 'UB')
('SL22517-2022-11-01-5253','S219-21','A', 'MB')
('AC12058-2022-11-01-5260','A293-4','htfnwAZjkOG', 'UB')
('AC22517-2022-11-02-5336','A297-8','AdTDP', 'LB')
('SL12058-2022-11-01-5242','S219-10','yiEkkG', 'MB')
('SL12058-2022-11-01-5243','S219-11','KFc', 'UB')
('AC04652-2022-11-02-5195','A289-11','nBuijaZHssFmCv', 'SL')
('SL04652-2022-11-01-5297','S221-17','HIHnUi', 'LB')
('AC04652-2022-11-01-5278','A294-4','kA', 'UB')
('SL12058-2022-11-01-5245','S219-13','i', 'MB')
('SL04652-2022-11-01-5299','S221-19','jUpANcjCxtnS', 'UB')
('SL04652-2022-11-02-5235','S219-3','stNCu', 'UB')
('AC04652-2022-11-01-5285','A294-11','nDoY', 'SL')
('AC12058-2022-11-01-5272','A293-16','LLeZCvCG', 'UB')
('AC22517-2022-11-01-5135','A286-5','XSzt', 'SL')
('SL12058-2022-11-01-5252','S219-20','XJjVvHSqDX', 'LB')
('SL04652-2022-11-02-5243','S219-11','hMuevD', 'UB')
('SL22517-2022-11-01-5262','S220-6','jZsjcGI', 'UB')
('SL12058-2022-11-01-5255','S219-23','CPcYBhaFIf', 'SL')
('SL22517-2022-11-01-5263','S220-7','IyRXd', 'SL')
('AC22517-2022-11-01-5139','A286-9','tFGhxMrDIiobAD', 'UB')
('SL22517-2022-11-01-5267','S220-11','ROC', 'UB')
('SL12058-2022-11-01-5262','S220-6','ZGYvCBwfxW', 'UB')
('AC22517-2022-11-01-5145','A286-15','ojdjcNSViBBvV', 'UB')
('SL04652-2022-11-02-5252','S219-20','HZRETILDxn', 'LB')
('AC04652-2022-11-01-5296','A295-4','jCHojwqaAmR', 'UB')
('SL22517-2022-11-01-5276','S220-20','jqRNYfmRcotlOua', 'LB')
('SL22517-2022-11-01-5277','S220-21','lbnA', 'MB')
('AC12058-2022-11-01-5288','A294-14','nYGfuoS', 'LB')
('AC04652-2022-11-01-5303','A295-11','nLKzPXjEdIyluIv', 'SL')
('SL04652-2022-11-02-5264','S220-8','ZbNENmzXfiI', 'SU')
('SL22517-2022-11-01-5284','S221-4','w', 'LB')
('AC04652-2022-11-02-5222','A291-2','lqZQy', 'LB')
('AC12058-2022-11-01-5300','A295-8','PUrpKoSC', 'LB')
('AC22517-2022-11-01-5166','A287-18','wZHXxukUsRyUgR', 'SU')
('SL04652-2022-11-02-5272','S220-16','o', 'SU')
('AC04652-2022-11-01-5320','A296-10','OpvYOSLDGLa', 'UB')
('AC22517-2022-11-02-5384','A300-2','LqoXpy', 'LB')
('SL12058-2022-11-01-5287','S221-7','L', 'SL')
('AC22517-2022-11-02-5386','A300-4','OAaTkNE', 'UB')
('AC12058-2022-11-01-5311','A296-1','YijvWkZ', 'LB')
('AC22517-2022-11-01-5177','A288-11','HDX', 'SL')
('AC22517-2022-11-01-5178','A288-12','ENaVtmqExmorzax', 'SU')
('AC22517-2022-11-02-5388','A300-6','jUVkfsusIZBP', 'SU')
('SL12058-2022-11-01-5290','S221-10','kFpxJSasctptvVi', 'MB')
('AC04652-2022-11-01-5331','A297-3','oCleKOqPmvTvaMRz', 'UB')
('AC04652-2022-11-02-5235','A291-15','wRDoQkNBL', 'UB')
('AC22517-2022-11-02-5392','A300-10','FS', 'UB')
('SL12058-2022-11-01-5292','S221-12','KKZnPo', 'LB')
('AC12058-2022-11-01-5320','A296-10','LyapYXhcCr', 'UB')
('SL12058-2022-11-01-5294','S221-14','ODJAlelypeEiffX', 'UB')
('AC04652-2022-11-02-5242','A292-4','cZIgHNahhkjEpKAU', 'UB')
('SL22517-2022-11-02-5378','S225-2','tZGTwzKDIcIgceoO', 'MB')
('SL22517-2022-11-02-5379','S225-3','mbePvFPiOEgczOX', 'UB')
('SL12058-2022-11-01-5299','S221-19','ajJgCsiqpXBIYtFM', 'UB')
('SL22517-2022-11-02-5381','S225-5','Z', 'MB')
('SL22517-2022-11-01-5317','S222-13','GDJIRrnlSZRJj', 'MB')
('SL22517-2022-11-02-5383','S225-7','ZKFIxc', 'SL')
('SL04652-2022-11-02-5292','S221-12','z', 'LB')
('AC12058-2022-11-01-5331','A297-3','EEWejsB', 'UB')
('SL12058-2022-11-01-5350','S223-22','hUpURMEwmwFV', 'UB')
('AC22517-2022-11-01-5240','A292-2','TLtRuybnTloXOJ', 'LB')
('AC04652-2022-11-02-5280','A294-6','nOt', 'SU')
('AC04652-2022-11-02-5282','A294-8','EPnPdFSKN', 'LB')
('SL22517-2022-11-01-5366','S224-14','O', 'UB')
('SL22517-2022-11-01-5397','S225-21','jqpvo', 'MB')
('AC04652-2022-11-01-5438','A303-2','OwABBuuEnULncLHu', 'LB')
('AC04652-2022-11-02-5316','A296-6','bswloEYsYX', 'SU')
('AC22517-2022-11-02-5499','A306-9','rVQXdm', 'UB')
('SL04652-2022-11-01-5421','S226-21','FmsQHMfbno', 'MB')
('SL04652-2022-11-02-5387','S225-11','QzdnAEWnwgIoGiDh', 'UB')
('SL22517-2022-11-01-5416','S226-16','TFQgFVzrKMLUXLrE', 'SU')
('SL04652-2022-11-01-5434','S227-10','yivJp', 'MB')
('AC12058-2022-11-01-5418','A301-18','pbCTUTli', 'SU')
('AC04652-2022-11-02-5330','A297-2','THmnMbYb', 'LB')
('AC12058-2022-11-01-5420','A302-2','XYlXdcgdPyhgL', 'LB')
('SL22517-2022-11-02-5484','S229-12','F', 'LB')
('AC22517-2022-11-02-5522','A307-14','EZhVTSTKZQQ', 'LB')
('SL22517-2022-11-02-5492','S229-20','DHgzANPqcxgZsFRS', 'LB')
('AC22517-2022-11-01-5315','A296-5','f', 'SL')
('AC22517-2022-11-01-5316','A296-6','AomssXaJIO', 'SU')
('AC12058-2022-11-01-5435','A302-17','gfyPMLZRFIuTal', 'SL')
('AC12058-2022-11-01-5436','A302-18','wMadUmNROpBkro', 'SU')
('SL22517-2022-11-01-5432','S227-8','rGaDPQPO', 'SU')
('AC04652-2022-11-01-5468','A304-14','XZyalAokgcLDCTN', 'LB')
('AC22517-2022-11-02-5531','A308-5','CbnLIYKjqVGCoomc', 'SL')
('SL04652-2022-11-01-5454','S228-6','FotRpMgpIcTBWaHp', 'UB')
('AC22517-2022-11-02-5532','A308-6','xsQOEmsgpBKR', 'SU')
('AC22517-2022-11-02-5533','A308-7','BTCu', 'LB')
('SL04652-2022-11-01-5455','S228-7','fCuU', 'SL')
('AC04652-2022-11-01-5473','A305-1','OHbVvzQFMyWx', 'LB')
('SL22517-2022-11-01-5440','S227-16','ICuhLkCK', 'SU')
('SL22517-2022-11-02-5506','S230-10','yQMQPYUhIgHSt', 'MB')
('AC04652-2022-11-02-5348','A298-2','bVHDeApG', 'LB')
('SL22517-2022-11-02-5508','S230-12','WodURERWzY', 'LB')
('SL12058-2022-11-01-5439','S227-15','g', 'SL')
('SL12058-2022-11-01-5440','S227-16','jirceCS', 'SU')
('SL12058-2022-11-01-5441','S227-17','yap', 'LB')
('AC22517-2022-11-02-5544','A308-18','AyRcDsfHpPYISoI', 'SU')
('SL22517-2022-11-01-5446','S227-22','ejQIsyXRALw', 'UB')
('AC12058-2022-11-01-5450','A303-14','XsC', 'LB')
('AC04652-2022-11-02-5356','A298-10','LEehyaAiXikLq', 'UB')
('AC12058-2022-11-01-5452','A303-16','RkOKKfhZpcthbtL', 'UB')
('AC22517-2022-11-01-5338','A297-10','MQvKfbiNOXWTvW', 'UB')
('SL04652-2022-11-02-5418','S226-18','sOxwTtIKNQKgJyl', 'MB')
('SL22517-2022-11-01-5452','S228-4','dbjZiJi', 'LB')
('SL22517-2022-11-01-5454','S228-6','LjzxjBcY', 'UB')
('SL04652-2022-11-02-5420','S226-20','Hx', 'LB')
('AC22517-2022-11-02-5552','A309-8','ogpUtFJzt', 'LB')
('AC22517-2022-11-01-5343','A297-15','ioOKUwUY', 'UB')
('AC04652-2022-11-01-5493','A306-3','o', 'UB')
('SL12058-2022-11-01-5465','S228-17','dNJyfqVQmPWze', 'LB')
('SL12058-2022-11-01-5466','S228-18','L', 'MB')
('SL04652-2022-11-02-5441','S227-17','F', 'LB')
('AC04652-2022-11-02-5379','A299-15','Ss', 'UB')
('SL04652-2022-11-01-5487','S229-15','bbAjjeMOqSGeluPo', 'SL')
('AC04652-2022-11-02-5392','A300-10','epaDur', 'UB')
('AC04652-2022-11-01-5520','A307-12','Bx', 'SU')
('AC04652-2022-11-02-5399','A300-17','UJuGsYj', 'SL')
('SL22517-2022-11-01-5490','S229-18','uaIPnfotNZOYFFm', 'MB')
('SL04652-2022-11-01-5504','S230-8','MKvOycOdmkNrwJ', 'SU')
('SL04652-2022-11-02-5467','S228-19','YkFjbUdRorYHCl', 'UB')
('AC04652-2022-11-01-5529','A308-3','sCnWiYDctIMxoqRO', 'UB')
('AC12058-2022-11-01-5496','A306-6','WOBdJWSlMq', 'SU')
('AC12058-2022-11-01-5497','A306-7','eJQ', 'LB')
('SL12058-2022-11-01-5492','S229-20','vidbmScuPvdFw', 'LB')
('AC12058-2022-11-01-5500','A306-10','iolpTPCZNrMehade', 'UB')
('AC22517-2022-11-01-5388','A300-6','DU', 'SU')
('AC12058-2022-11-01-5503','A306-13','mzUJYnwsLN', 'LB')
('AC22517-2022-11-01-5394','A300-12','OHpcBfpTfVDdFz', 'SU')
('AC04652-2022-11-02-5414','A301-14','MyIE', 'LB')
('AC04652-2022-11-02-5415','A301-15','B', 'UB')
('SL12058-2022-11-01-5501','S230-5','RMB', 'MB')
('AC22517-2022-11-02-5606','A312-8','dUOjBxVt', 'LB')
('AC22517-2022-11-01-5398','A300-16','VHfVpsIW', 'UB')
('SL22517-2022-11-01-5506','S230-10','ZRdxodpIaBEQdN', 'MB')
('SL22517-2022-11-02-5601','S234-9','ZUoFZs', 'LB')
('AC04652-2022-11-01-5570','A310-8','CyshfQWp', 'LB')
('SL04652-2022-11-02-5540','S231-20','hsgKBbHggzy', 'LB')
('AC22517-2022-11-02-5657','A315-5','PgQquvoglkBWuSw', 'SL')
('SL22517-2022-11-01-5550','S232-6','fYWY', 'UB')
('AC04652-2022-11-01-5591','A311-11','IbU', 'SL')
('SL04652-2022-11-02-5543','S231-23','HbHIwShnnxgqf', 'SL')
('SL22517-2022-11-01-5553','S232-9','wKeNVGb', 'LB')
('SL04652-2022-11-02-5544','S231-24','KYFbgU', 'SU')
('SL22517-2022-11-01-5561','S232-17','LibIAZGiltiLkt', 'LB')
('AC22517-2022-11-02-5667','A315-15','MERaGu', 'UB')
('AC12058-2022-11-01-5569','A310-7','j', 'LB')
('SL04652-2022-11-02-5551','S232-7','wFD', 'SL')
('AC22517-2022-11-01-5452','A303-16','peJptf', 'UB')
('AC22517-2022-11-02-5670','A315-18','HFRUUFQMbO', 'SU')
('SL04652-2022-11-01-5584','S233-16','WIhJjXa', 'SU')
('SL22517-2022-11-02-5642','S236-2','cKcFKbhSInu', 'MB')
('AC04652-2022-11-02-5482','A305-10','lsdnH', 'UB')
('SL04652-2022-11-02-5554','S232-10','Va', 'MB')
('SL12058-2022-11-01-5563','S232-19','MYOLUu', 'UB')
('AC12058-2022-11-01-5577','A310-15','qiamTNxCotTlidFF', 'UB')
('SL04652-2022-11-01-5589','S233-21','aEfkU', 'MB')
('SL22517-2022-11-02-5648','S236-8','iBPPgAJ', 'SU')
('AC12058-2022-11-01-5583','A311-3','SbvRKvaxQLLvp', 'UB')
('AC22517-2022-11-02-5676','A316-6','tVsJdxAPqRrrutKR', 'SU')
('SL04652-2022-11-02-5560','S232-16','RChedzTMrDIoTou', 'SU')
('SL04652-2022-11-02-5562','S232-18','kJUYBY', 'MB')
('SL22517-2022-11-02-5653','S236-13','Jcqc', 'MB')
('AC12058-2022-11-01-5586','A311-6','oDUi', 'SU')
('SL04652-2022-11-02-5567','S232-23','OL', 'SL')
('SL22517-2022-11-01-5578','S233-10','fveirc', 'MB')
('SL12058-2022-11-01-5580','S233-12','JH', 'LB')
('SL22517-2022-11-01-5580','S233-12','BNOopBpkRpcCz', 'LB')
('SL12058-2022-11-01-5582','S233-14','bDIKNmouF', 'UB')
('AC12058-2022-11-01-5595','A311-15','gnsggMXIKhaOb', 'UB')
('SL22517-2022-11-02-5665','S237-1','zEyddQafhQ', 'LB')
('AC04652-2022-11-02-5507','A306-17','NykPoHaYNQtfoP', 'SL')
('SL12058-2022-11-01-5587','S233-19','qclJDXjPIVW', 'UB')
('SL04652-2022-11-01-5609','S234-17','kKxeSPOBGXvNozp', 'LB')
('AC12058-2022-11-01-5600','A312-2','Pn', 'LB')
('SL22517-2022-11-01-5590','S233-22','EPInlkihfSK', 'UB')
('AC04652-2022-11-01-5633','A313-17','KlcAZbI', 'SL')
('SL22517-2022-11-02-5673','S237-9','ygsgaItDcgWg', 'LB')
('SL04652-2022-11-01-5612','S234-20','nUxHpvahBToUfcd', 'LB')
('AC04652-2022-11-02-5511','A307-3','lbNEFPRBkXfwnmeC', 'UB')
('AC22517-2022-11-02-5704','A317-16','ZRZpOJbNLpdxrv', 'UB')
('SL12058-2022-11-01-5595','S234-3','MYLuOuE', 'UB')
('AC22517-2022-11-02-5710','A318-4','fu', 'UB')
('SL04652-2022-11-02-5588','S233-20','PNUFHSkHjvi', 'LB')
('SL22517-2022-11-02-5683','S237-19','cV', 'UB')
('AC04652-2022-11-02-5517','A307-9','djtOs', 'UB')
('SL22517-2022-11-02-5685','S237-21','lLeL', 'MB')
('SL04652-2022-11-01-5620','S235-4','yzqC', 'LB')
('AC04652-2022-11-01-5645','A314-11','ytYVVqmnBYDb', 'SL')
('AC04652-2022-11-02-5520','A307-12','tZgvO', 'SU')
('AC04652-2022-11-02-5521','A307-13','eaGgwcuEh', 'LB')
('SL22517-2022-11-02-5688','S237-24','G', 'SU')
('AC22517-2022-11-02-5719','A318-13','yRIYZagoMnAzs', 'LB')
('AC04652-2022-11-02-5527','A308-1','EtGZcAqICv', 'LB')
('AC22517-2022-11-01-5493','A306-3','AA', 'UB')
('AC22517-2022-11-01-5494','A306-4','klWIlYeVVil', 'UB')
('AC04652-2022-11-01-5664','A315-12','kSEuGTu', 'SU')
('SL22517-2022-11-01-5618','S235-2','FEQUGty', 'MB')
('SL12058-2022-11-01-5621','S235-5','AYEreyaFHUdOba', 'MB')
('AC04652-2022-11-01-5665','A315-13','JnJfM', 'LB')
('AC04652-2022-11-02-5544','A308-18','wJMvnht', 'SU')
('SL12058-2022-11-01-5623','S235-7','mCpb', 'SL')
('AC22517-2022-11-01-5514','A307-6','RJ', 'SU')
('AC22517-2022-11-02-5738','A319-14','GsqswxdoaRLwtAt', 'LB')
('AC04652-2022-11-01-5671','A316-1','fJXClV', 'LB')
('SL04652-2022-11-02-5621','S235-5','acmQs', 'MB')
('AC22517-2022-11-01-5526','A307-18','tlG', 'SU')
('SL22517-2022-11-02-5716','S239-4','frcbuLkP', 'LB')
('AC04652-2022-11-01-5683','A316-13','NlDLkY', 'LB')
('AC22517-2022-11-02-5750','A320-8','zbWkARjVOWn', 'LB')
('AC22517-2022-11-02-5752','A320-10','zAyIlBBMvgGcf', 'UB')
('SL12058-2022-11-01-5636','S235-20','XpQZtSEhYszGdN', 'LB')
('SL04652-2022-11-01-5657','S236-17','zENkwawDvKxsabb', 'LB')
('AC22517-2022-11-02-5754','A320-12','vabbymTGaPhb', 'SU')
('SL04652-2022-11-01-5658','S236-18','BYVyY', 'MB')
('SL22517-2022-11-02-5723','S239-11','TOTWLN', 'UB')
('AC04652-2022-11-02-5566','A310-4','tODunAD', 'UB')
('AC04652-2022-11-01-5689','A317-1','WxgnFSnFmLLXyv', 'LB')
('AC04652-2022-11-02-5567','A310-5','w', 'SL')
('SL22517-2022-11-01-5642','S236-2','SohQfhBqLKmfpo', 'MB')
('AC04652-2022-11-02-5573','A310-11','WhS', 'SL')
('SL04652-2022-11-02-5638','S235-22','jeT', 'UB')
('SL04652-2022-11-01-5665','S237-1','TtMfqvIKXWjGE', 'LB')
('SL12058-2022-11-01-5643','S236-3','IkFFLiDWxnPwP', 'UB')
('AC22517-2022-11-01-5543','A308-17','AqqsTtljHBXbevha', 'SL')
('AC22517-2022-11-01-5544','A308-18','ei', 'SU')
('AC22517-2022-11-01-5547','A309-3','cvHYNd', 'UB')
('SL04652-2022-11-02-5645','S236-5','OdOahadkfIScXrY', 'MB')
('SL04652-2022-11-02-5646','S236-6','gPyJqzpTkWkwgnrq', 'UB')
('SL04652-2022-11-01-5669','S237-5','ykYnnsqQs', 'MB')
('AC22517-2022-11-01-5550','A309-6','UPErHASdYpmip', 'SU')
('SL12058-2022-11-01-5647','S236-7','ToJApXqvMjl', 'SL')
('SL04652-2022-11-01-5671','S237-7','TrOvcXpodmIBSM', 'SL')
('AC04652-2022-11-02-5582','A311-2','jx', 'LB')
('SL04652-2022-11-01-5673','S237-9','ELEfWGHmcw', 'LB')
('AC04652-2022-11-01-5704','A317-16','OpePnmNjJtBKdHqE', 'UB')
('SL22517-2022-11-02-5733','S239-21','bwFZa', 'MB')
('SL22517-2022-11-01-5656','S236-16','YtEst', 'SU')
('AC04652-2022-11-01-5709','A318-3','C', 'UB')
('AC04652-2022-11-01-5711','A318-5','yrlTneHmFwQ', 'SL')
('SL22517-2022-11-02-5737','S240-1','JaGpIbrktGQVwWfr', 'LB')
('AC22517-2022-11-01-5561','A309-17','ftyaIJrXuWTrjpcz', 'SL')
('AC04652-2022-11-01-5716','A318-10','pAGPBAzC', 'UB')
('AC12058-2022-11-01-5691','A317-3','aqMpemwJs', 'UB')
('SL22517-2022-11-02-5741','S240-5','ybC', 'MB')
('SL12058-2022-11-01-5664','S236-24','Vr', 'SU')
('SL22517-2022-11-01-5665','S237-1','Hi', 'LB')
('SL04652-2022-11-02-5664','S236-24','kAmZDkrBEzM', 'SU')
('AC22517-2022-11-02-5785','A322-7','CVmuqRIkSE', 'LB')
('AC04652-2022-11-01-5724','A318-18','aGSU', 'SU')
('AC04652-2022-11-02-5605','A312-7','U', 'LB')
('AC22517-2022-11-02-5788','A322-10','wC', 'UB')
('SL04652-2022-11-02-5669','S237-5','PXePnBIEns', 'MB')
('AC22517-2022-11-01-5574','A310-12','SLWHZzeeRAOWTP', 'SU')
('SL12058-2022-11-01-5689','S238-1','rwq', 'LB')
('AC22517-2022-11-02-5814','A323-18','uveGrPHz', 'SU')
('AC04652-2022-11-01-5752','A320-10','OOyqfOgUg', 'UB')
('SL04652-2022-11-01-5721','S239-9','WWVRSCkFmDzB', 'LB')
('AC04652-2022-11-02-5635','A314-1','cyFjSXIapTYd', 'LB')
('AC22517-2022-11-02-5817','A324-3','YyIIWsDzFOZV', 'UB')
('AC22517-2022-11-02-5818','A324-4','pfefRaqaVsoPnVB', 'UB')
('AC12058-2022-11-01-5731','A319-7','zmwaryJnxiBfrW', 'LB')
('AC12058-2022-11-01-5733','A319-9','GZFv', 'UB')
('AC04652-2022-11-02-5638','A314-4','f', 'UB')
('AC04652-2022-11-01-5761','A321-1','PxTBIKLUv', 'LB')
('SL04652-2022-11-01-5727','S239-15','ziBHEbuy', 'SL')
('AC22517-2022-11-01-5606','A312-8','mxsRSUYdHALhWPi', 'LB')
('SL22517-2022-11-01-5704','S238-16','ZAOKpDshMpOSR', 'SU')
('SL22517-2022-11-01-5739','S240-3','bAWsZBfDCsgaS', 'UB')
('SL04652-2022-11-02-5741','S240-5','mIhrXImUNVTc', 'MB')
('AC12058-2022-11-01-5784','A322-6','cLQLBrKHt', 'SU')
('SL22517-2022-11-02-5823','S243-15','DOOsTCetDyFlQ', 'SL')
('SL22517-2022-11-02-5824','S243-16','BTuIowJqvV', 'SU')
('AC12058-2022-11-01-5785','A322-7','prchosXSEvjAb', 'LB')
('AC22517-2022-11-02-5855','A326-5','zMzn', 'SL')
('AC22517-2022-11-02-5857','A326-7','yFIGcBB', 'LB')
('SL12058-2022-11-01-5738','S240-2','pPwGKqhG', 'MB')
('AC12058-2022-11-01-5788','A322-10','JZv', 'UB')
('SL22517-2022-11-01-5757','S240-21','YUPXimV', 'MB')
('SL22517-2022-11-01-5758','S240-22','ZOzTU', 'UB')
('AC12058-2022-11-01-5794','A322-16','pcnLnBTgqgfqN', 'UB')
('SL04652-2022-11-02-5750','S240-14','SXBIuYiparrllKg', 'UB')
('SL12058-2022-11-01-5745','S240-9','qSiIXGDDjZGcGle', 'LB')
('AC22517-2022-11-02-5865','A326-15','TCSAmTYUNWjPrITE', 'UB')
('AC04652-2022-11-01-5809','A323-13','YYFqhphPkRqcBI', 'LB')
('AC04652-2022-11-02-5699','A317-11','vGyGwNeBYNKfmmyr', 'SL')
('SL22517-2022-11-01-5768','S241-8','NdWghBCi', 'SU')
('SL22517-2022-11-02-5836','S244-4','hBDpJXMo', 'LB')
('SL12058-2022-11-01-5751','S240-15','FmYx', 'SL')
('SL22517-2022-11-01-5769','S241-9','cGsMqcSPkiVdwb', 'LB')
('SL04652-2022-11-02-5758','S240-22','XopAPXdcKwAljtI', 'UB')
('AC22517-2022-11-02-5876','A327-8','AcryvCpLpbSXvkJT', 'LB')
('SL22517-2022-11-02-5840','S244-8','ThEuBLYjx', 'SU')
('SL12058-2022-11-01-5757','S240-21','Ye', 'MB')
('SL22517-2022-11-02-5842','S244-10','ENGbK', 'MB')
('SL22517-2022-11-01-5774','S241-14','Nk', 'UB')
('AC04652-2022-11-02-5710','A318-4','jPQFXXBFqgRjXOy', 'UB')
('AC22517-2022-11-01-5671','A316-1','MGZHMRYkWa', 'LB')
('SL12058-2022-11-01-5760','S240-24','C', 'SU')
('SL22517-2022-11-01-5778','S241-18','YDdeg', 'MB')
('AC22517-2022-11-01-5673','A316-3','mJRKZVERVWzchg', 'UB')
('SL04652-2022-11-02-5766','S241-6','xNJFGFEK', 'UB')
('AC04652-2022-11-02-5713','A318-7','OGdI', 'LB')
('AC22517-2022-11-01-5676','A316-6','MDBafAPjnry', 'SU')
('AC04652-2022-11-01-5823','A324-9','xsgUpUIcCluepmPT', 'UB')
('SL22517-2022-11-02-5848','S244-16','RLF', 'SU')
('AC22517-2022-11-02-5885','A327-17','fYCEbdaukmJ', 'SL')
('AC12058-2022-11-01-5810','A323-14','DYOrpKjt', 'LB')
('SL04652-2022-11-02-5773','S241-13','fElXV', 'MB')
('AC12058-2022-11-01-5815','A324-1','FmcRCUcgw', 'LB')
('AC12058-2022-11-01-5816','A324-2','OBeEkojtKh', 'LB')
('AC04652-2022-11-01-5836','A325-4','ytLaxYTSfCmI', 'UB')
('SL22517-2022-11-01-5785','S242-1','r', 'LB')
('SL22517-2022-11-02-5853','S244-21','B', 'MB')
('SL04652-2022-11-02-5781','S241-21','kGJXPhhUmgS', 'MB')
('SL22517-2022-11-02-5855','S244-23','uJlUUDIan', 'SL')
('AC04652-2022-11-01-5841','A325-9','EWpXwBHC', 'UB')
('SL12058-2022-11-01-5779','S241-19','sxIJTMHvn', 'UB')
('AC04652-2022-11-02-5732','A319-8','FRwNSyURjsLP', 'LB')
('SL04652-2022-11-01-5817','S243-9','Bj', 'LB')
('AC12058-2022-11-01-5825','A324-11','tmvUZ', 'SL')
('AC04652-2022-11-02-5734','A319-10','EQ', 'UB')
('SL04652-2022-11-01-5818','S243-10','fbEwRNpKToRgU', 'MB')
('AC22517-2022-11-01-5696','A317-8','DUDxHNMBzajg', 'LB')
('SL12058-2022-11-01-5782','S241-22','nJYsmDoZVmt', 'UB')
('AC22517-2022-11-02-5898','A328-12','OLPabOtixmBLthG', 'SU')
('SL22517-2022-11-02-5864','S245-8','GMagEivhQjaiKOn', 'SU')
('SL04652-2022-11-02-5801','S242-17','OJVbPq', 'LB')
('AC12058-2022-11-01-5838','A325-6','j', 'SU')
('SL22517-2022-11-02-5874','S245-18','lxxZHWZozESUqjW', 'MB')
('AC22517-2022-11-02-5908','A329-4','xXEuDrTESxuyAhKh', 'UB')
('AC12058-2022-11-01-5848','A325-16','jZONDDfpW', 'UB')
('SL22517-2022-11-02-5887','S246-7','SZ', 'SL')
('SL12058-2022-11-01-5806','S242-22','MaObzUv', 'UB')
('SL12058-2022-11-01-5807','S242-23','JSURxLERQ', 'SL')
('AC22517-2022-11-02-5919','A329-15','ejRAALFOhc', 'UB')
('SL04652-2022-11-02-5808','S242-24','xwiJeiqyhRd', 'SU')
('SL04652-2022-11-02-5809','S243-1','QtUMqDXfDG', 'LB')
('AC12058-2022-11-01-5858','A326-8','RYuCDUHMj', 'LB')
('AC12058-2022-11-01-5860','A326-10','jRYwcEnLWFfAvKYT', 'UB')
('SL12058-2022-11-01-5812','S243-4','H', 'LB')
('SL12058-2022-11-01-5813','S243-5','uC', 'MB')
