('SL12058-2022-11-01-6','S1-6','mZAbQzsEZg', 'UB')
('SL22517-2022-11-02-7489','S313-1','m', 'LB')
('SL22517-2022-11-01-7374','S308-6','MkSiFLUokWwqhl', 'UB')
('AC04652-2022-11-02-7396','A411-16','TDUvXMzM', 'UB')
('SL22517-2022-11-01-7376','S308-8','NJltEIFZgUM', 'SU')
('SL22517-2022-11-01-7377','S308-9','MRygSRqGcyJ', 'LB')
('SL22517-2022-11-01-7378','S308-10','f', 'MB')
('AC04652-2022-11-01-7498','A417-10','Kh', 'UB')
('AC22517-2022-11-02-7607','A423-11','p', 'SL')
('AC04652-2022-11-02-7399','A412-1','zvc', 'LB')
('SL04652-2022-11-02-7513','S314-1','HYgsa', 'LB')
('AC12058-2022-11-01-7502','A417-14','RMgVy', 'LB')
('AC04652-2022-11-01-7502','A417-14','uRVOkUDHAgnKr', 'LB')
('SL22517-2022-11-01-7380','S308-12','bjRP', 'LB')
('SL22517-2022-11-01-7381','S308-13','qPUdgOzeXWIRwM', 'MB')
('SL04652-2022-11-01-7401','S309-9','gpZPbDK', 'LB')
('SL04652-2022-11-01-7402','S309-10','dsAcoHarM', 'MB')
('SL12058-2022-11-01-7464','S311-24','XXrtOjYhKiDwGQmj', 'SU')
('AC22517-2022-11-01-7403','A412-5','nZboDbBzCKpuqW', 'SL')
('AC22517-2022-11-01-7407','A412-9','s', 'UB')
('SL12058-2022-11-01-7468','S312-4','XdNqaTlU', 'LB')
('AC12058-2022-11-01-7510','A418-4','KgSXXHfcV', 'UB')
('AC22517-2022-11-02-7610','A423-14','LkDOIkWvoCKsPEDm', 'LB')
('SL04652-2022-11-01-7415','S309-23','UyXMBZP', 'SL')
('AC22517-2022-11-02-7613','A423-17','pjpxzoYrKPAIRaI', 'SL')
('SL22517-2022-11-01-7389','S308-21','XzRnphom', 'MB')
('SL12058-2022-11-01-7472','S312-8','YZDYsujJkbx', 'SU')
('AC04652-2022-11-01-7518','A418-12','gbVIZErnSlLu', 'SU')
('AC22517-2022-11-02-7615','A424-1','DpxfDgFDoHkUihHd', 'LB')
('AC22517-2022-11-02-7616','A424-2','LPQhPkNdnd', 'LB')
('AC12058-2022-11-01-7515','A418-9','N', 'UB')
('AC04652-2022-11-01-7528','A419-4','bEu', 'UB')
('AC04652-2022-11-01-7529','A419-5','BBJBkZfrT', 'SL')
('SL22517-2022-11-01-7400','S309-8','hydthJXuIJBeul', 'SU')
('AC12058-2022-11-01-7521','A418-15','N', 'UB')
('SL22517-2022-11-02-7518','S314-6','CyT', 'UB')
('AC22517-2022-11-02-7618','A424-4','rYBNiVRjfgG', 'UB')
('SL22517-2022-11-01-7405','S309-13','iytzxe', 'MB')
('AC22517-2022-11-01-7433','A413-17','HrTdQsMprjyhqPiH', 'SL')
('SL04652-2022-11-01-7433','S310-17','U', 'LB')
('SL04652-2022-11-01-7434','S310-18','jDhXpuegPCzGb', 'MB')
('SL22517-2022-11-02-7523','S314-11','cVdCUhNS', 'UB')
('AC12058-2022-11-01-7533','A419-9','SicMhCsBqoRpidRI', 'UB')
('AC04652-2022-11-01-7543','A420-1','AaMsvZHVQCAais', 'LB')
('AC22517-2022-11-01-7438','A414-4','mdrNvbkAtGkmh', 'UB')
('AC22517-2022-11-02-7626','A424-12','OFfOtNkOHJH', 'SU')
('SL12058-2022-11-01-7496','S313-8','pRrgctB', 'SU')
('SL12058-2022-11-01-7497','S313-9','yIcmlonjDEZ', 'LB')
('AC22517-2022-11-01-7440','A414-6','xbMhMuylXAEEVgG', 'SU')
('SL22517-2022-11-01-7417','S310-1','S', 'LB')
('SL04652-2022-11-02-7540','S315-4','kYNFqtuzarJze', 'LB')
('AC04652-2022-11-01-7547','A420-5','vgYzuKJQkmwJeRzG', 'SL')
('AC22517-2022-11-01-7444','A414-10','AZT', 'UB')
('SL22517-2022-11-01-7419','S310-3','rhiq', 'UB')
('AC04652-2022-11-02-7438','A414-4','iJuCmL', 'UB')
('AC12058-2022-11-01-7544','A420-2','jI', 'LB')
('AC22517-2022-11-02-7632','A424-18','eZJ', 'SU')
('SL04652-2022-11-01-7450','S311-10','VIca', 'MB')
('SL12058-2022-11-01-7511','S313-23','mRnXFVhindWgRz', 'SL')
('SL12058-2022-11-01-7512','S313-24','OVTqZu', 'SU')
('AC04652-2022-11-02-7448','A414-14','pkBgXiyfV', 'LB')
('AC22517-2022-11-01-7454','A415-2','zmQZsbmh', 'LB')
('SL04652-2022-11-02-7552','S315-16','cDUWaEwDayk', 'SU')
('SL12058-2022-11-01-7517','S314-5','UGqUz', 'MB')
('AC22517-2022-11-02-7645','A425-13','sqqEehcPHKlbu', 'LB')
('SL22517-2022-11-01-7433','S310-17','yuqPqDtRO', 'LB')
('AC22517-2022-11-01-7458','A415-6','LcacBPNDaj', 'SU')
('AC04652-2022-11-01-7560','A420-18','UholAUbTxFoWei', 'SU')
('SL12058-2022-11-01-7520','S314-8','GHPy', 'SU')
('AC04652-2022-11-01-7562','A421-2','xbrUtLGFzvRx', 'LB')
('AC04652-2022-11-02-7453','A415-1','NNEKYIEYURJ', 'LB')
('AC22517-2022-11-02-7649','A425-17','EtevMNMXGEdvh', 'SL')
('SL12058-2022-11-01-7523','S314-11','i', 'UB')
('AC22517-2022-11-01-7463','A415-11','ELJ', 'SL')
('AC12058-2022-11-01-7562','A421-2','CMhrNMo', 'LB')
('SL12058-2022-11-01-7528','S314-16','KrTFc', 'SU')
('AC04652-2022-11-01-7572','A421-12','ymOIyiItYTuHzFP', 'SU')
('AC04652-2022-11-02-7459','A415-7','b', 'LB')
('SL22517-2022-11-01-7447','S311-7','WBHCxfukDjBxtvb', 'SL')
('AC04652-2022-11-01-7574','A421-14','CUhjCXThWxjwB', 'LB')
('AC12058-2022-11-01-7569','A421-9','EVcTPlZbjwqf', 'UB')
('SL12058-2022-11-01-7532','S314-20','nhDf', 'LB')
('SL22517-2022-11-01-7453','S311-13','EEQEBMYKquIDMYqN', 'MB')
('AC04652-2022-11-01-7579','A422-1','LUBEUwwbPjpZxaiN', 'LB')
('AC12058-2022-11-01-7576','A421-16','ghbLSrDKknPxLk', 'UB')
('SL12058-2022-11-01-7537','S315-1','oYRBeatvUoUbh', 'LB')
('AC04652-2022-11-02-7467','A415-15','dScqXGsEsGPrX', 'UB')
('AC22517-2022-11-02-7662','A426-12','OSoFsCutchWQ', 'SU')
('SL04652-2022-11-01-7477','S312-13','GSJE', 'MB')
('AC22517-2022-11-01-7493','A417-5','bgfr', 'SL')
('SL12058-2022-11-01-7546','S315-10','prHYmtMMItC', 'MB')
('AC04652-2022-11-01-7604','A423-8','AcM', 'LB')
('AC22517-2022-11-02-7677','A427-9','pvew', 'UB')
('AC04652-2022-11-01-7606','A423-10','jCKWlJR', 'UB')
('AC04652-2022-11-02-7486','A416-16','VSyIlocjfco', 'UB')
('SL04652-2022-11-01-7488','S312-24','OstJAZr', 'SU')
('AC22517-2022-11-02-7680','A427-12','Fmiil', 'SU')
('SL04652-2022-11-01-7489','S313-1','tUhPpTIDPiHoOpXY', 'LB')
('AC04652-2022-11-02-7490','A417-2','asZeleZinRx', 'LB')
('SL22517-2022-11-01-7482','S312-18','zngNhBCjzVDXlK', 'MB')
('AC04652-2022-11-01-7611','A423-15','uAtldaLKMUY', 'UB')
('AC04652-2022-11-01-7612','A423-16','qqGIDzdZlwpSYjhs', 'UB')
('SL22517-2022-11-02-7583','S316-23','wbvr', 'SL')
('SL04652-2022-11-01-7492','S313-4','XFogJppOQaoDjb', 'LB')
('SL04652-2022-11-02-7589','S317-5','LgwcVPPbHojSFgox', 'MB')
('SL22517-2022-11-02-7585','S317-1','NRBgRnd', 'LB')
('SL04652-2022-11-02-7590','S317-6','gU', 'UB')
('AC22517-2022-11-02-7693','A428-7','TQsfF', 'LB')
('SL22517-2022-11-01-7489','S313-1','VkdIWp', 'LB')
('SL04652-2022-11-01-7494','S313-6','UjCCjSEVUcre', 'UB')
('AC22517-2022-11-01-7507','A418-1','wNBcpnR', 'LB')
('AC04652-2022-11-02-7502','A417-14','hCzaQaytXXOWryb', 'LB')
('AC22517-2022-11-01-7509','A418-3','GwNGSxSghRZlJwlk', 'UB')
('AC22517-2022-11-02-7695','A428-9','WBShonMDrx', 'UB')
('SL12058-2022-11-01-7568','S316-8','ZEKaVNFdJYaNWi', 'SU')
('SL12058-2022-11-01-7570','S316-10','XQPUlzSu', 'MB')
('AC04652-2022-11-02-7510','A418-4','Qggu', 'UB')
('AC04652-2022-11-02-7511','A418-5','yyRW', 'SL')
('AC04652-2022-11-02-7515','A418-9','vjqlqKlwox', 'UB')
('SL12058-2022-11-01-7577','S316-17','h', 'LB')
('SL22517-2022-11-02-7601','S317-17','Fff', 'LB')
('AC04652-2022-11-02-7522','A418-16','BOLnXZUROmLFznkO', 'UB')
('AC22517-2022-11-02-7712','A429-8','PYsQjz', 'LB')
('SL22517-2022-11-01-7509','S313-21','erOgv', 'MB')
('SL04652-2022-11-02-7610','S318-2','celxD', 'MB')
('AC22517-2022-11-02-7716','A429-12','aiEGcdA', 'SU')
('SL12058-2022-11-01-7586','S317-2','J', 'MB')
('AC04652-2022-11-01-7635','A425-3','bQWaWsfdKGtugFpZ', 'UB')
('SL04652-2022-11-01-7519','S314-7','FhXh', 'SL')
('AC04652-2022-11-01-7638','A425-6','PrlmgobFI', 'SU')
('SL12058-2022-11-01-7590','S317-6','HvnBzwtFTtQiOd', 'UB')
('SL04652-2022-11-01-7520','S314-8','wllZRu', 'SU')
('SL04652-2022-11-02-7617','S318-9','KIfNuphqObKm', 'LB')
('SL12058-2022-11-01-7591','S317-7','quSyDICjsSDet', 'SL')
('AC22517-2022-11-02-7727','A430-5','tJh', 'SL')
('SL22517-2022-11-01-7524','S314-12','MUXotsTCyxhNTB', 'LB')
('SL04652-2022-11-02-7621','S318-13','eNjeBdnmGJgvd', 'MB')
('SL04652-2022-11-02-7622','S318-14','tZPRyKXZvs', 'UB')
('AC22517-2022-11-02-7731','A430-9','gmdUFW', 'UB')
('SL12058-2022-11-01-7595','S317-11','TsFXtgwUxEHJslI', 'UB')
('AC04652-2022-11-01-7646','A425-14','tG', 'LB')
('SL04652-2022-11-01-7527','S314-15','xzSJLiXESMGTJCNK', 'SL')
('AC22517-2022-11-01-7547','A420-5','gZuuXQF', 'SL')
('SL12058-2022-11-01-7598','S317-14','ZRoTSo', 'UB')
('AC04652-2022-11-02-7544','A420-2','PzuE', 'LB')
('SL22517-2022-11-01-7534','S314-22','MLdiQkxpOdD', 'UB')
('AC12058-2022-11-01-7643','A425-11','BGzEmpQooE', 'SL')
('AC04652-2022-11-01-7654','A426-4','QiAiuEgdkgbCLJ', 'UB')
('SL22517-2022-11-01-7538','S315-2','iOP', 'MB')
('AC12058-2022-11-01-7647','A425-15','zxftDVtPJdtokr', 'UB')
('SL22517-2022-11-02-7627','S318-19','VTQBZzoAZmMcW', 'UB')
('SL22517-2022-11-02-7628','S318-20','mlrRSp', 'LB')
('AC22517-2022-11-01-7556','A420-14','omQGhN', 'LB')
('AC04652-2022-11-02-7552','A420-10','O', 'UB')
('AC22517-2022-11-02-7746','A431-6','QYnHivLBElSARYJ', 'SU')
('AC22517-2022-11-02-7747','A431-7','kbt', 'LB')
('SL04652-2022-11-01-7540','S315-4','pnlKVngAgd', 'LB')
('SL04652-2022-11-02-7635','S319-3','scghe', 'UB')
('AC04652-2022-11-01-7662','A426-12','HVKZrybP', 'SU')
('SL22517-2022-11-01-7545','S315-9','kIvDKKdMGloYHsOW', 'LB')
('SL04652-2022-11-01-7542','S315-6','OKEwA', 'UB')
('AC04652-2022-11-01-7665','A426-15','IUvweAxo', 'UB')
('AC22517-2022-11-01-7568','A421-8','UUb', 'LB')
('AC12058-2022-11-01-7652','A426-2','ZIjtXisXNrysIxA', 'LB')
('AC12058-2022-11-01-7653','A426-3','Bir', 'UB')
('AC22517-2022-11-01-7569','A421-9','UADWZWtSNLOGXc', 'UB')
('AC04652-2022-11-01-7671','A427-3','AhHAkzCZEiVF', 'UB')
('AC04652-2022-11-01-7672','A427-4','ysgxvWme', 'UB')
('AC04652-2022-11-02-7561','A421-1','kZyWqUJYq', 'LB')
('SL04652-2022-11-02-7646','S319-14','GPhhoN', 'UB')
('AC04652-2022-11-01-7675','A427-7','pNoMtsBKbnRj', 'LB')
('AC22517-2022-11-01-7578','A421-18','YGE', 'SU')
('SL22517-2022-11-02-7643','S319-11','w', 'UB')
('AC22517-2022-11-01-7580','A422-2','ZXftMOlhcegf', 'LB')
('AC04652-2022-11-01-7681','A427-13','zIKXMoMPMbT', 'LB')
('SL04652-2022-11-02-7654','S319-22','WkkwDSDnucDLrf', 'UB')
('SL04652-2022-11-01-7561','S316-1','PmvwuuLz', 'LB')
('AC22517-2022-11-02-7762','A432-4','lCgpdnpbvDLPFz', 'UB')
('AC12058-2022-11-01-7664','A426-14','viwnap', 'LB')
('AC04652-2022-11-01-7688','A428-2','MIp', 'LB')
('SL22517-2022-11-01-7558','S315-22','CYvGPa', 'UB')
('AC04652-2022-11-02-7567','A421-7','pgmmzhGR', 'LB')
('SL22517-2022-11-02-7652','S319-20','IlccaDjctxrzgbf', 'LB')
('SL04652-2022-11-01-7567','S316-7','YkJ', 'SL')
('AC04652-2022-11-01-7693','A428-7','YPOVIXzifvyQ', 'LB')
('AC04652-2022-11-01-7694','A428-8','uaHdpLcGpV', 'LB')
('SL04652-2022-11-02-7662','S320-6','ooPnNCWzDXYoWB', 'UB')
('AC22517-2022-11-01-7596','A422-18','bnuTfGM', 'SU')
('SL22517-2022-11-02-7655','S319-23','RDZ', 'SL')
('AC04652-2022-11-01-7697','A428-11','GQZtVDMm', 'SL')
('AC22517-2022-11-02-7770','A432-12','U', 'SU')
('AC22517-2022-11-02-7771','A432-13','lpUKdOjaMzEsi', 'LB')
('AC22517-2022-11-02-7772','A432-14','ZjecCHJCic', 'LB')
('SL22517-2022-11-01-7570','S316-10','JFPqYOTcGx', 'MB')
('AC22517-2022-11-01-7601','A423-5','vYElQLuYOuk', 'SL')
('SL04652-2022-11-02-7665','S320-9','ndP', 'LB')
('SL22517-2022-11-02-7657','S320-1','TwB', 'LB')
('SL12058-2022-11-01-7634','S319-2','VssnC', 'MB')
('AC12058-2022-11-01-7678','A427-10','EGDHghAnZ', 'UB')
('SL04652-2022-11-02-7672','S320-16','hH', 'SU')
('SL22517-2022-11-02-7661','S320-5','jbKA', 'MB')
('SL22517-2022-11-02-7662','S320-6','BYKNWw', 'UB')
('AC04652-2022-11-01-7707','A429-3','viiZEt', 'UB')
('AC22517-2022-11-02-7786','A433-10','tpnnqUoisSYKC', 'UB')
('SL22517-2022-11-01-7580','S316-20','DLVubzDllxiKDE', 'LB')
('AC22517-2022-11-02-7787','A433-11','KCGwEyMvVPfr', 'SL')
('AC04652-2022-11-01-7710','A429-6','DYrGMR', 'SU')
('AC04652-2022-11-02-7585','A422-7','G', 'LB')
('AC04652-2022-11-02-7586','A422-8','hwSMvxRCCvkdWej', 'LB')
('SL04652-2022-11-01-7604','S317-20','cyozDSVo', 'LB')
('AC22517-2022-11-01-7614','A423-18','VgRsgzhBN', 'SU')
('AC04652-2022-11-01-7713','A429-9','l', 'UB')
('AC12058-2022-11-01-7689','A428-3','zFezsDDaiOJuoBN', 'UB')
('AC12058-2022-11-01-7691','A428-5','DNnXfOUOulA', 'SL')
('SL22517-2022-11-02-7674','S320-18','mIIQNGwOG', 'MB')
('SL04652-2022-11-02-7687','S321-7','zISi', 'SL')
('AC22517-2022-11-02-7796','A434-2','noIzs', 'LB')
('AC22517-2022-11-02-7797','A434-3','jvwfq', 'UB')
('SL22517-2022-11-01-7597','S317-13','sutMVH', 'MB')
('SL22517-2022-11-02-7681','S321-1','Ax', 'LB')
('AC04652-2022-11-02-7602','A423-6','xPL', 'SU')
('SL04652-2022-11-02-7697','S321-17','mhUw', 'LB')
('SL12058-2022-11-01-7662','S320-6','lByxZRmELhCr', 'UB')
('SL12058-2022-11-01-7663','S320-7','QftZleqdWtvX', 'SL')
('SL12058-2022-11-01-7664','S320-8','IbcdAUnNbHovnNW', 'SU')
('SL12058-2022-11-01-7665','S320-9','Oh', 'LB')
('AC04652-2022-11-02-7607','A423-11','BStzutOnNpdS', 'SL')
('SL22517-2022-11-02-7683','S321-3','UcbDOBoliVn', 'UB')
('SL22517-2022-11-01-7612','S318-4','jMTDbLpaz', 'LB')
('AC22517-2022-11-01-7635','A425-3','ixuwxQISPDlyUyCT', 'UB')
('SL22517-2022-11-02-7687','S321-7','SZJY', 'SL')
('SL12058-2022-11-01-7672','S320-16','auUxlamybQzgabpQ', 'SU')
('AC04652-2022-11-02-7613','A423-17','zlMJKiaqVn', 'SL')
('AC12058-2022-11-01-7707','A429-3','GKsqIfMrJICQYh', 'UB')
('AC04652-2022-11-02-7615','A424-1','EKGR', 'LB')
('SL22517-2022-11-01-7619','S318-11','CePsj', 'UB')
('SL04652-2022-11-02-7708','S322-4','hZrtScjmltu', 'LB')
('AC04652-2022-11-02-7618','A424-4','WwnooxmbQBS', 'UB')
('AC04652-2022-11-01-7745','A431-5','wXM', 'SL')
('AC22517-2022-11-01-7653','A426-3','vbtVIbvoZBnx', 'UB')
('SL22517-2022-11-01-7629','S318-21','BG', 'MB')
('SL22517-2022-11-02-7702','S321-22','RhMSXqHk', 'UB')
('SL04652-2022-11-01-7639','S319-7','tdBjl', 'SL')
('AC22517-2022-11-01-7671','A427-3','RwsrQOsrxn', 'UB')
('AC12058-2022-11-01-7735','A430-13','Mblkw', 'LB')
('SL04652-2022-11-02-7725','S322-21','b', 'MB')
('AC04652-2022-11-01-7765','A432-7','IkYaVuSFv', 'LB')
('SL22517-2022-11-02-7715','S322-11','FuIcIOAIofagYtEe', 'UB')
('SL04652-2022-11-02-7728','S322-24','VuK', 'SU')
('SL22517-2022-11-02-7717','S322-13','MlGZeMGgh', 'MB')
('AC22517-2022-11-01-7678','A427-10','oMDkugF', 'UB')
('AC22517-2022-11-01-7679','A427-11','kVDgo', 'SL')
('AC04652-2022-11-01-7772','A432-14','G', 'LB')
('SL04652-2022-11-02-7735','S323-7','dqfjwLBQOfWaHu', 'SL')
('SL22517-2022-11-02-7719','S322-15','Srbmr', 'SL')
('SL04652-2022-11-02-7737','S323-9','ztMDxBsRjGjELoy', 'LB')
('AC04652-2022-11-01-7786','A433-10','iADexBBU', 'UB')
('SL22517-2022-11-01-7661','S320-5','bPIgrpdJIcgXBSPF', 'MB')
('AC04652-2022-11-02-7670','A427-2','HBluHXUsgtTNx', 'LB')
('AC12058-2022-11-01-7756','A431-16','XriImdNYat', 'UB')
('AC04652-2022-11-01-7791','A433-15','fsO', 'UB')
('AC04652-2022-11-01-7796','A434-2','SYAGzUBsfmDYjVh', 'LB')
('AC22517-2022-11-02-7863','A437-15','DSShWUpyFRTGi', 'UB')
('AC22517-2022-11-02-7868','A438-2','rtZBDOrjfjmV', 'LB')
('AC12058-2022-11-01-7764','A432-6','nEjRabj', 'SU')
('AC04652-2022-11-02-7682','A427-14','DHLUXT', 'LB')
('AC12058-2022-11-01-7769','A432-11','lXNmgg', 'SL')
('SL22517-2022-11-02-7739','S323-11','T', 'UB')
('AC22517-2022-11-01-7708','A429-4','PNhDWMagFjHy', 'UB')
('SL12058-2022-11-01-7732','S323-4','yUXNrXtHvHzClut', 'LB')
('SL04652-2022-11-02-7759','S324-7','XEUvej', 'SL')
('SL04652-2022-11-01-7686','S321-6','SEftoGkiq', 'UB')
('AC22517-2022-11-02-7879','A438-13','PPAUAkhgSUQZLQd', 'LB')
('SL12058-2022-11-01-7735','S323-7','cSt', 'SL')
('AC04652-2022-11-02-7693','A428-7','ojZRiyzfvETGHtJ', 'LB')
('AC04652-2022-11-01-7814','A435-2','pbcMNHz', 'LB')
('AC22517-2022-11-02-7885','A439-1','ukgvafc', 'LB')
('AC12058-2022-11-01-7784','A433-8','xellRJd', 'LB')
('AC22517-2022-11-01-7717','A429-13','pbcXBr', 'LB')
('AC22517-2022-11-02-7890','A439-6','PbmkFAGOdhWFKW', 'SU')
('AC04652-2022-11-02-7704','A428-18','IfrZsqT', 'SU')
('AC12058-2022-11-01-7792','A433-16','zEPwerfQ', 'UB')
('SL04652-2022-11-01-7698','S321-18','jUQGPqdJZ', 'MB')
('SL22517-2022-11-01-7680','S320-24','F', 'SU')
('AC04652-2022-11-01-7824','A435-12','UpXgqLeEcqWk', 'SU')
('AC04652-2022-11-01-7825','A435-13','qdhepNQoouHu', 'LB')
('AC22517-2022-11-02-7900','A439-16','NlzDzVzsTnBhG', 'UB')
('SL22517-2022-11-01-7683','S321-3','xWsuGPIsW', 'UB')
('AC04652-2022-11-02-7712','A429-8','fXbceBRsmJ', 'LB')
('SL22517-2022-11-02-7763','S324-11','VNHPoDmtgvlg', 'UB')
('AC12058-2022-11-01-7806','A434-12','ApUhSGBlaZw', 'SU')
('SL04652-2022-11-01-7708','S322-4','Sfx', 'LB')
('AC22517-2022-11-02-7907','A440-5','UdVNOZ', 'SL')
('AC04652-2022-11-01-7833','A436-3','NaVShko', 'UB')
('SL04652-2022-11-02-7781','S325-5','DDiArBRsabfTl', 'MB')
('SL04652-2022-11-02-7782','S325-6','uXzAsScvHIcaixH', 'UB')
('SL22517-2022-11-01-7692','S321-12','s', 'LB')
('SL22517-2022-11-02-7774','S324-22','JwCyEdDlLDYCPRn', 'UB')
('SL04652-2022-11-02-7788','S325-12','DGHmaJwHFxFhLPU', 'LB')
('AC04652-2022-11-01-7844','A436-14','JXiufZPsaAOIzhZ', 'LB')
('SL04652-2022-11-01-7737','S323-9','sGkhbk', 'LB')
('SL12058-2022-11-01-7776','S324-24','qOspHiMQRTmGATF', 'SU')
('SL04652-2022-11-01-7739','S323-11','SnzDAMzJk', 'UB')
('AC04652-2022-11-02-7743','A431-3','g', 'UB')
('AC22517-2022-11-02-7930','A441-10','swgTTqemnlOqxvR', 'UB')
('AC22517-2022-11-02-7931','A441-11','pkFWLbsxHygjIEzD', 'SL')
('AC22517-2022-11-01-7755','A431-15','BZmAzEJDfvlZD', 'UB')
('AC22517-2022-11-01-7756','A431-16','zrIQz', 'UB')
('AC04652-2022-11-01-7860','A437-12','WSvBWsNyyAaaUS', 'SU')
('SL22517-2022-11-01-7724','S322-20','vYLkarFYyghYL', 'LB')
('SL04652-2022-11-01-7741','S323-13','hxkWBLsneClIl', 'MB')
('SL04652-2022-11-01-7742','S323-14','QyMuqOND', 'UB')
('AC12058-2022-11-01-7837','A436-7','BdqPTdPQxuLwqn', 'LB')
('SL12058-2022-11-01-7786','S325-10','rTNgSJIJmo', 'MB')
('SL22517-2022-11-02-7804','S326-4','fOmNghXOSBt', 'LB')
('SL04652-2022-11-01-7747','S323-19','t', 'UB')
('AC22517-2022-11-02-7939','A442-1','ZnMBMMUQWVDh', 'LB')
('SL22517-2022-11-01-7733','S323-5','UEeckvNMIMa', 'MB')
('SL12058-2022-11-01-7792','S325-16','TAcfdBkNdPr', 'SU')
('AC04652-2022-11-01-7870','A438-4','BQZaxgVEFEKFeth', 'UB')
('AC22517-2022-11-01-7765','A432-7','vIgPVKulKNm', 'LB')
('AC04652-2022-11-01-7873','A438-7','jRh', 'LB')
('SL04652-2022-11-02-7819','S326-19','oTwDeaDNGa', 'UB')
('AC22517-2022-11-02-7943','A442-5','HFicuVLu', 'SL')
('AC04652-2022-11-02-7757','A431-17','Rwmhbilq', 'SL')
('SL22517-2022-11-01-7743','S323-15','ARHvWPNyom', 'SL')
('AC22517-2022-11-02-7946','A442-8','VhDuoLEtOOCyIhSy', 'LB')
('AC04652-2022-11-02-7760','A432-2','tlrrGmGq', 'LB')
('AC22517-2022-11-01-7780','A433-4','sOEpEcu', 'UB')
('SL22517-2022-11-01-7750','S323-22','FcKc', 'UB')
('SL12058-2022-11-01-7805','S326-5','TCVCJ', 'MB')
('AC04652-2022-11-02-7767','A432-9','XbsLmWjSwrupfY', 'UB')
('AC22517-2022-11-01-7784','A433-8','KpMuaNiUoe', 'LB')
('AC04652-2022-11-02-7772','A432-14','iTqAnakAi', 'LB')
('SL04652-2022-11-02-7833','S327-9','hMKGrr', 'LB')
('AC04652-2022-11-01-7894','A439-10','lPO', 'UB')
('AC22517-2022-11-02-7963','A443-7','cncTYBmHvdL', 'LB')
('AC04652-2022-11-01-7896','A439-12','KHnqYaccCad', 'SU')
('AC22517-2022-11-02-7966','A443-10','AWiJ', 'UB')
('AC22517-2022-11-01-7794','A433-18','pqJmaZaJ', 'SU')
('AC22517-2022-11-01-7795','A434-1','OMBl', 'LB')
('SL22517-2022-11-02-7827','S327-3','il', 'UB')
('SL04652-2022-11-01-7781','S325-5','qkaQcAwQy', 'MB')
('SL12058-2022-11-01-7818','S326-18','NTJuyaN', 'MB')
('AC04652-2022-11-02-7778','A433-2','qSMtHKINJPQijz', 'LB')
('SL22517-2022-11-02-7831','S327-7','vVblFsZNwIpV', 'SL')
('AC22517-2022-11-01-7799','A434-5','xhpni', 'SL')
('SL22517-2022-11-02-7833','S327-9','aKzIZyFD', 'LB')
('AC22517-2022-11-02-7976','A444-2','n', 'LB')
('SL22517-2022-11-01-7763','S324-11','hObNi', 'UB')
('AC22517-2022-11-02-7978','A444-4','O', 'UB')
('AC04652-2022-11-01-7905','A440-3','fNKslAszA', 'UB')
('SL04652-2022-11-02-7848','S327-24','CQHEjrEKa', 'SU')
('AC12058-2022-11-01-7870','A438-4','dbATU', 'UB')
('AC12058-2022-11-01-7872','A438-6','LnaADhRtbG', 'SU')
('AC22517-2022-11-01-7805','A434-11','cDZtTzvwt', 'SL')
('AC04652-2022-11-02-7789','A433-13','osmVnJLGje', 'LB')
('SL12058-2022-11-01-7829','S327-5','LGEDLSpBouap', 'MB')
('SL22517-2022-11-02-7843','S327-19','RKUOxkfcShjd', 'UB')
('SL04652-2022-11-01-7802','S326-2','zrjwFOsupVYi', 'MB')
('SL22517-2022-11-02-7855','S328-7','HkMZBxIUIXH', 'SL')
('SL22517-2022-11-01-7775','S324-23','zhTGDi', 'SL')
('AC22517-2022-11-02-7993','A445-1','R', 'LB')
('SL22517-2022-11-01-7776','S324-24','hMdurMTAnGXqWdN', 'SU')
('AC22517-2022-11-01-7817','A435-5','gqMIKNqOiPUPPU', 'SL')
('SL22517-2022-11-02-7860','S328-12','qny', 'LB')
('SL22517-2022-11-01-7778','S325-2','SZL', 'MB')
('AC04652-2022-11-01-7914','A440-12','lYjCfnEImtXmU', 'SU')
('AC04652-2022-11-02-7800','A434-6','iZ', 'SU')
('AC04652-2022-11-02-7802','A434-8','SIBzKH', 'LB')
('SL12058-2022-11-01-7842','S327-18','CmqwWhwalsk', 'MB')
('AC22517-2022-11-02-8001','A445-9','RS', 'UB')
('AC12058-2022-11-01-7898','A439-14','MsARfwE', 'LB')
('AC04652-2022-11-01-7919','A440-17','bVubBj', 'SL')
('SL22517-2022-11-02-7868','S328-20','DJVJQiTg', 'LB')
('AC04652-2022-11-01-7921','A441-1','VLFeeME', 'LB')
('AC04652-2022-11-02-7808','A434-14','wusiXv', 'LB')
('AC04652-2022-11-01-7923','A441-3','pAwGeIKP', 'UB')
('AC12058-2022-11-01-7904','A440-2','xkiUXdQenXqCXav', 'LB')
('SL04652-2022-11-01-7814','S326-14','nhHtvE', 'UB')
('AC04652-2022-11-02-7812','A434-18','AMkKvlc', 'SU')
('AC22517-2022-11-02-8004','A445-12','QMlJcuajIUGnUW', 'SU')
('AC12058-2022-11-01-7905','A440-3','SfsBnaIDlo', 'UB')
('AC22517-2022-11-02-8007','A445-15','AsGKbLOTbOEE', 'UB')
('SL22517-2022-11-01-7798','S325-22','RPrWndSdSFXldrg', 'UB')
('AC22517-2022-11-02-8010','A445-18','shgOMSVCHUkPLEVi', 'SU')
